0	17	1.0
1	10	1.0
2	20	1.0
3	11	1.0
4	20	1.0
5	24	1.0
6	24	1.0
7	16	1.0
8	5	1.0
9	20	1.0
10	24	1.0
11	26	1.0
12	17	1.0
13	5	1.0
14	17	1.0
15	10	1.0
16	8	1.0
17	5	1.0
18	17	1.0
19	20	1.0
20	20	1.0
21	17	1.0
22	17	1.0
23	20	1.0
24	20	1.0
25	10	1.0
26	20	1.0
27	26	1.0
28	15	1.0
29	11	1.0
30	17	1.0
31	15	1.0
32	17	1.0
33	20	1.0
34	5	1.0
35	5	1.0
36	1	1.0
37	20	1.0
38	20	1.0
39	10	1.0
40	13	1.0
41	10	1.0
42	5	1.0
43	10	1.0
44	20	1.0
45	24	1.0
46	17	1.0
47	5	1.0
48	13	1.0
49	6	1.0
50	11	1.0
51	5	1.0
52	5	1.0
53	10	1.0
54	20	1.0
55	24	1.0
56	17	1.0
57	17	1.0
58	17	1.0
59	5	1.0
60	5	1.0
61	10	1.0
62	17	1.0
63	16	1.0
64	5	1.0
65	5	1.0
66	5	1.0
67	20	1.0
68	5	1.0
69	10	1.0
70	17	1.0
71	10	1.0
72	5	1.0
73	20	1.0
74	3	1.0
75	1	1.0
76	24	1.0
77	17	1.0
78	1	1.0
79	20	1.0
80	14	1.0
81	1	1.0
82	5	1.0
83	11	1.0
84	17	1.0
85	5	1.0
86	17	1.0
87	5	1.0
88	5	1.0
89	5	1.0
90	26	1.0
91	17	1.0
92	14	1.0
93	14	1.0
94	16	1.0
95	17	1.0
96	20	1.0
97	20	1.0
98	10	1.0
99	17	1.0
100	26	1.0
101	10	1.0
102	17	1.0
103	20	1.0
104	5	1.0
105	5	1.0
106	24	1.0
107	10	1.0
108	26	1.0
109	20	1.0
110	10	1.0
111	11	1.0
112	7	1.0
113	20	1.0
114	5	1.0
115	16	1.0
116	26	1.0
117	20	1.0
118	17	1.0
119	16	1.0
120	10	1.0
121	26	1.0
122	15	1.0
123	20	1.0
124	10	1.0
125	5	1.0
126	7	1.0
127	17	1.0
128	17	1.0
129	26	1.0
130	17	1.0
131	0	1.0
132	5	1.0
133	26	1.0
134	20	1.0
135	5	1.0
136	19	1.0
137	20	1.0
138	19	1.0
139	26	1.0
140	10	1.0
141	5	1.0
142	20	1.0
143	16	1.0
144	5	1.0
145	17	1.0
146	26	1.0
147	20	1.0
148	24	1.0
149	20	1.0
150	10	1.0
151	11	1.0
152	17	1.0
153	20	1.0
154	5	1.0
155	24	1.0
156	17	1.0
157	20	1.0
158	24	1.0
159	26	1.0
160	20	1.0
161	5	1.0
162	26	1.0
163	10	1.0
164	5	1.0
165	15	1.0
166	20	1.0
167	5	1.0
168	5	1.0
169	17	1.0
170	10	1.0
171	20	1.0
172	5	1.0
173	10	1.0
174	10	1.0
175	20	1.0
176	20	1.0
177	10	1.0
178	17	1.0
179	5	1.0
180	10	1.0
181	17	1.0
182	11	1.0
183	0	1.0
184	20	1.0
185	10	1.0
186	5	1.0
187	11	1.0
188	5	1.0
189	24	1.0
190	5	1.0
191	10	1.0
192	10	1.0
193	19	1.0
194	10	1.0
195	20	1.0
196	5	1.0
197	26	1.0
198	17	1.0
199	26	1.0
200	20	1.0
201	17	1.0
202	26	1.0
203	20	1.0
204	17	1.0
205	25	1.0
206	11	1.0
207	16	1.0
208	17	1.0
209	20	1.0
210	16	1.0
211	5	1.0
212	11	1.0
213	1	1.0
214	5	1.0
215	15	1.0
216	11	1.0
217	26	1.0
218	10	1.0
219	15	1.0
220	10	1.0
221	5	1.0
222	3	1.0
223	20	1.0
224	10	1.0
225	9	1.0
226	11	1.0
227	0	1.0
228	5	1.0
229	5	1.0
230	5	1.0
231	11	1.0
232	5	1.0
233	5	1.0
234	17	1.0
235	26	1.0
236	20	1.0
237	20	1.0
238	17	1.0
239	5	1.0
240	17	1.0
241	17	1.0
242	26	1.0
243	17	1.0
244	13	1.0
245	17	1.0
246	11	1.0
247	17	1.0
248	20	1.0
249	20	1.0
250	11	1.0
251	10	1.0
252	10	1.0
253	0	1.0
254	17	1.0
255	17	1.0
256	26	1.0
257	20	1.0
258	20	1.0
259	26	1.0
260	26	1.0
261	5	1.0
262	10	1.0
263	11	1.0
264	20	1.0
265	20	1.0
266	15	1.0
267	10	1.0
268	5	1.0
269	17	1.0
270	11	1.0
271	14	1.0
272	26	1.0
273	17	1.0
274	5	1.0
275	15	1.0
276	11	1.0
277	24	1.0
278	19	1.0
279	10	1.0
280	26	1.0
281	20	1.0
282	20	1.0
283	17	1.0
284	5	1.0
285	1	1.0
286	5	1.0
287	1	1.0
288	24	1.0
289	12	1.0
290	17	1.0
291	20	1.0
292	10	1.0
293	11	1.0
294	17	1.0
295	24	1.0
296	17	1.0
297	5	1.0
298	14	1.0
299	5	1.0
300	10	1.0
301	20	1.0
302	17	1.0
303	20	1.0
304	11	1.0
305	17	1.0
306	5	1.0
307	17	1.0
308	5	1.0
309	17	1.0
310	15	1.0
311	5	1.0
312	7	1.0
313	15	1.0
314	5	1.0
315	5	1.0
316	11	1.0
317	17	1.0
318	26	1.0
319	26	1.0
320	24	1.0
321	20	1.0
322	10	1.0
323	17	1.0
324	17	1.0
325	14	1.0
326	1	1.0
327	10	1.0
328	17	1.0
329	10	1.0
330	15	1.0
331	20	1.0
332	26	1.0
333	20	1.0
334	26	1.0
335	20	1.0
336	10	1.0
337	5	1.0
338	24	1.0
339	17	1.0
340	10	1.0
341	20	1.0
342	20	1.0
343	13	1.0
344	10	1.0
345	20	1.0
346	1	1.0
347	1	1.0
348	17	1.0
349	5	1.0
350	17	1.0
351	10	1.0
352	11	1.0
353	19	1.0
354	15	1.0
355	10	1.0
356	20	1.0
357	17	1.0
358	20	1.0
359	26	1.0
360	5	1.0
361	14	1.0
362	20	1.0
363	24	1.0
364	17	1.0
365	0	1.0
366	17	1.0
367	17	1.0
368	11	1.0
369	11	1.0
370	20	1.0
371	20	1.0
372	10	1.0
373	5	1.0
374	17	1.0
375	5	1.0
376	26	1.0
377	11	1.0
378	5	1.0
379	17	1.0
380	17	1.0
381	17	1.0
382	20	1.0
383	10	1.0
384	17	1.0
385	10	1.0
386	5	1.0
387	25	1.0
388	17	1.0
389	10	1.0
390	20	1.0
391	17	1.0
392	5	1.0
393	5	1.0
394	0	1.0
395	11	1.0
396	24	1.0
397	20	1.0
398	20	1.0
399	20	1.0
400	24	1.0
401	10	1.0
402	17	1.0
403	1	1.0
404	17	1.0
405	9	1.0
406	6	1.0
407	20	1.0
408	10	1.0
409	5	1.0
410	20	1.0
411	20	1.0
412	17	1.0
413	20	1.0
414	20	1.0
415	5	1.0
416	5	1.0
417	20	1.0
418	26	1.0
419	26	1.0
420	16	1.0
421	11	1.0
422	17	1.0
423	5	1.0
424	26	1.0
425	9	1.0
426	17	1.0
427	17	1.0
428	5	1.0
429	26	1.0
430	17	1.0
431	26	1.0
432	17	1.0
433	17	1.0
434	17	1.0
435	20	1.0
436	24	1.0
437	25	1.0
438	17	1.0
439	5	1.0
440	10	1.0
441	17	1.0
442	17	1.0
443	25	1.0
444	5	1.0
445	17	1.0
446	20	1.0
447	15	1.0
448	20	1.0
449	25	1.0
450	15	1.0
451	10	1.0
452	20	1.0
453	10	1.0
454	20	1.0
455	17	1.0
456	5	1.0
457	17	1.0
458	17	1.0
459	10	1.0
460	10	1.0
461	1	1.0
462	15	1.0
463	11	1.0
464	17	1.0
465	17	1.0
466	26	1.0
467	20	1.0
468	26	1.0
469	26	1.0
470	26	1.0
471	24	1.0
