2167	20139	1
2167	20164	1
2178	6967	1
2178	10151	1
2178	19580	1
2184	3690	1
2184	4254	1
2184	31143	1
2213	11832	1
2237	20841	1
2237	28254	1
2266	27248	1
2272	26196	1
2288	11118	1
2290	29212	1
2290	29220	1
2333	23210	1
2342	10767	1
2342	30923	1
2343	10806	1
2343	25426	1
2371	22969	1
2384	16144	1
2478	15574	1
2482	20826	1
2498	24182	1
2528	9167	1
2528	9168	1
2528	17690	1
2543	16295	1
2575	26317	1
2598	10030	1
2626	12515	1
2626	12611	1
2627	240	1
2634	19484	1
2696	16356	1
2704	26399	1
2704	28931	1
2755	10809	1
2768	17882	1
2771	22015	1
2782	20732	1
2801	16961	1
2808	17764	1
2848	22268	1
2871	5026	1
2871	10702	1
2887	16005	1
2887	16973	1
2892	6122	1
2893	10459	1
2894	3988	1
2934	21513	1
2936	21712	1
2958	11547	1
2959	8916	1
2959	28363	1
2974	8255	1
2974	29722	1
2997	11320	1
3012	27882	1
3014	7667	1
3044	11813	1
3091	29309	1
3094	4876	1
3094	15434	1
3094	22807	1
3096	9902	1
3098	3850	1
3106	1450	1
3106	6912	1
3152	1297	1
3153	26812	1
3188	1545	1
3252	10304	1
3252	10486	1
3257	13230	1
3337	22012	1
3407	10596	1
3408	26395	1
3429	21235	1
3433	8031	1
3433	9617	1
3443	31670	1
3444	16384	1
3498	29258	1
3501	7631	1
3535	13453	1
3548	27922	1
3580	9097	1
3580	20956	1
3580	21191	1
3580	22921	1
3586	14762	1
3593	22692	1
3609	10587	1
3627	6721	1
3627	16801	1
3633	7967	1
3633	25077	1
3664	28606	1
3666	1533	1
3689	9873	1
3690	2184	1
3708	24805	1
3722	10359	1
3732	22071	1
3775	8301	1
3775	14646	1
3782	15547	1
3850	3098	1
3860	25093	1
3860	30645	1
3861	10634	1
3861	24968	1
3895	10154	1
3895	20604	1
3895	20940	1
3963	18241	1
3969	10429	1
3977	9627	1
3985	1301	1
3985	26695	1
3988	2894	1
4014	18162	1
4036	28550	1
4083	7740	1
4101	15211	1
4106	26420	1
4112	1391	1
4118	12378	1
4122	11703	1
4167	10379	1
4167	28143	1
4210	19915	1
4210	21235	1
4229	29610	1
4246	13016	1
4254	2184	1
4254	31143	1
4276	24305	1
4299	10556	1
4324	7699	1
4336	8766	1
4352	23283	1
4373	21172	1
4472	24670	1
4476	20696	1
4477	8186	1
4512	12395	1
4512	17778	1
4528	21646	1
4541	18068	1
4541	23653	1
4541	28610	1
4541	28697	1
4543	27887	1
4555	30759	1
4562	8578	1
4603	23148	1
4619	12788	1
4637	10633	1
4720	8173	1
4722	16857	1
4733	791	1
4743	30256	1
4747	8313	1
4767	26201	1
4834	7803	1
4840	26741	1
4840	28383	1
4853	11638	1
4876	3094	1
4876	15434	1
4876	22807	1
4968	8390	1
4968	28139	1
5014	30892	1
5017	16748	1
5026	2871	1
5026	10702	1
5040	8500	1
5040	11040	1
5129	663	1
5158	13232	1
5161	1193	1
5197	11514	1
5207	5231	1
5207	31331	1
5227	30998	1
5231	5207	1
5231	31331	1
5261	20922	1
5355	18374	1
5355	19038	1
5355	19241	1
5355	25073	1
5507	25111	1
5587	15767	1
5597	618	1
5647	23163	1
5647	26420	1
5647	28259	1
5655	27699	1
5678	11131	1
5681	2062	1
5689	16547	1
5689	23124	1
5692	28246	1
5710	30003	1
5763	8528	1
5787	30830	1
5789	16505	1
5789	28949	1
5802	28039	1
5842	8716	1
5850	20317	1
5907	991	1
5907	21569	1
5907	28619	1
5918	6934	1
5920	19050	1
5920	20315	1
5936	26990	1
5984	21204	1
5996	10807	1
5996	17313	1
5996	17490	1
5998	18288	1
5998	21604	1
6007	17254	1
6007	31383	1
6046	10609	1
6052	268	1
6052	10700	1
6122	2892	1
6130	21105	1
6162	13222	1
6204	25526	1
6227	1815	1
6263	31150	1
6308	18587	1
6313	27286	1
6320	8750	1
6324	7075	1
6337	27869	1
6362	7819	1
6362	16953	1
6362	17528	1
6362	19651	1
6416	30311	1
6451	26481	1
6477	568	1
6561	14941	1
6586	13765	1
6592	28760	1
6611	24438	1
6624	8674	1
6631	16754	1
6646	10962	1
6652	28940	1
6665	10668	1
6682	20712	1
6686	13463	1
6708	18144	1
6708	20852	1
6719	9415	1
6721	3627	1
6721	16801	1
6721	28164	1
6742	31030	1
6774	20696	1
6774	28373	1
6783	16793	1
6783	17101	1
6800	20579	1
6835	23375	2
6838	333	1
6863	271	1
6885	10058	1
6899	7312	1
6899	17243	1
6912	1450	1
6912	3106	1
6934	5918	1
6962	26100	1
6962	28265	1
6967	2178	1
6967	10151	1
6967	19580	1
6969	26690	1
6970	22349	1
7005	1320	1
7010	11060	1
7033	30908	1
7068	707	1
7068	20232	1
7068	20234	1
7075	6324	1
7086	16114	1
7201	17444	1
7201	25517	1
7210	31324	1
7213	27346	1
7224	21432	1
7225	26650	1
7233	14334	1
7233	21136	1
7255	7695	1
7263	16951	1
7263	17529	1
7263	17530	1
7263	26733	1
7263	26963	1
7263	27306	1
7305	21658	1
7312	6899	1
7312	17243	1
7319	22911	1
7399	16101	1
7399	22880	1
7409	30657	1
7414	1816	1
7414	10651	1
7414	21199	1
7414	26732	1
7485	16218	1
7504	20560	1
7525	1094	1
7527	8966	1
7576	22812	1
7596	31294	1
7598	13058	1
7628	25134	1
7631	3501	1
7645	21099	1
7667	3014	1
7695	7255	1
7699	4324	1
7699	23461	1
7727	23643	1
7738	333	1
7738	23175	1
7740	4083	1
7745	30504	1
7768	17707	1
7803	4834	1
7814	1522	1
7819	6362	1
7819	16953	1
7863	29812	1
7863	30707	1
7863	30710	1
7879	17150	1
7880	22801	1
7880	27001	1
7881	8636	1
7881	28161	1
7881	28238	2
7881	28239	1
7883	1661	1
7901	16352	1
7923	1264	1
7923	8582	1
7923	20150	1
7950	26333	1
7967	3633	1
7967	25077	1
8012	18162	2
8012	18195	1
8024	23598	1
8031	3433	1
8031	9617	1
8033	28278	1
8035	19797	1
8073	9342	1
8073	10360	1
8076	8468	1
8128	13373	1
8146	22417	1
8146	22879	1
8146	30199	1
8154	11259	1
8161	11714	1
8161	25760	1
8173	4720	1
8186	4477	1
8214	27472	1
8250	21342	1
8255	2974	1
8255	29722	1
8271	26131	1
8271	26595	1
8273	22624	1
8273	23227	1
8301	3775	1
8301	9905	1
8301	14352	1
8301	14646	1
8313	4747	1
8329	8976	1
8390	4968	1
8390	11240	1
8390	28139	1
8402	10282	1
8422	29179	1
8447	8813	1
8447	15478	1
8452	9332	1
8468	8076	1
8478	1958	1
8478	13692	1
8478	23271	1
8500	5040	1
8500	11040	1
8528	5763	1
8578	4562	1
8580	22220	1
8582	1264	1
8582	7923	1
8582	20150	1
8595	19318	1
8625	23232	1
8625	28816	1
8636	7881	1
8636	28238	1
8652	24160	1
8674	6624	1
8716	5842	1
8750	6320	1
8760	14906	1
8766	4336	1
8766	9019	1
8813	8447	1
8813	15478	1
8813	29070	1
8814	20443	1
8814	22953	1
8817	19531	1
8841	27629	1
8895	28594	1
8895	30766	1
8908	1495	1
8908	24162	1
8916	2959	1
8916	28363	1
8919	15382	1
8929	18222	1
8955	11195	1
8959	10688	1
8959	13395	1
8959	13396	1
8959	20825	1
8966	377	1
8966	7527	1
8966	28325	1
8971	19854	1
8976	8329	1
8994	9720	1
9005	28238	1
9019	8766	1
9061	31321	1
9071	2110	1
9071	14632	1
9071	29819	1
9072	30340	1
9074	14292	1
9097	3580	1
9097	20956	1
9097	21191	1
9097	22921	1
9161	22397	1
9167	2528	1
9167	9168	1
9167	17690	1
9168	2528	1
9168	9167	1
9168	17690	1
9174	28648	1
9177	459	1
9180	20433	1
9198	27502	1
9210	13232	1
9210	26419	1
9223	1132	1
9223	12265	1
9225	14719	1
9227	26512	1
9249	319	1
9266	24275	1
9292	14765	2
9298	286	1
9298	16589	1
9298	20107	2
9298	23229	1
9298	31188	1
9320	890	3
9331	10139	1
9332	8452	1
9339	23004	1
9342	8073	1
9342	10360	1
9357	10446	1
9370	27633	1
9408	31696	1
9415	6719	1
9448	23952	1
9469	27764	1
9523	22974	1
9533	1904	1
9533	10951	1
9533	21564	1
9533	31114	1
9599	28373	1
9617	3433	1
9617	8031	1
9627	3977	1
9627	30710	1
9627	31700	1
9641	27252	1
9671	19719	1
9676	30943	1
9694	12889	1
9714	28803	1
9720	8994	1
9748	13142	1
9748	25289	1
9767	18591	1
9777	14341	1
9780	21136	1
9795	19642	1
9795	30590	1
9817	23080	1
9847	13601	1
9857	10578	1
9864	26734	1
9873	3689	1
9894	19634	1
9894	29292	1
9894	31388	1
9902	3096	1
9904	21501	1
9905	8301	1
9905	14352	1
9931	18871	1
9952	16364	1
9952	25703	1
9963	13344	1
9963	28025	1
9976	19741	1
9995	29100	1
10007	26539	1
10008	17999	1
10008	31230	1
10030	2598	1
10058	6885	1
10079	10770	1
10101	20201	1
10120	11032	1
10139	9331	1
10151	2178	1
10151	6967	1
10151	19580	1
10154	3895	1
10154	20604	1
10154	20940	1
10199	25309	1
10203	14588	1
10203	17029	1
10203	22016	1
10203	30049	1
10203	31168	1
10226	22019	1
10255	1231	1
10264	24450	1
10282	8402	1
10287	18137	1
10304	3252	1
10304	10486	1
10314	25326	1
10314	30356	1
10333	12425	1
10341	11130	1
10358	22069	1
10359	3722	1
10360	8073	1
10360	9342	1
10379	4167	1
10379	28143	1
10386	10416	1
10408	2167	1
10408	20139	1
10408	20164	1
10416	10386	1
10423	19573	1
10423	30175	1
10429	3969	1
10433	28823	1
10446	9357	1
10459	2893	1
10483	13113	1
10486	3252	1
10486	10304	1
10499	1254	1
10500	30744	1
10554	17600	1
10556	4299	1
10578	9857	1
10585	18808	1
10587	3609	1
10596	3407	1
10609	6046	1
10624	25669	1
10624	28276	1
10633	4637	1
10634	3861	1
10634	24968	1
10651	7414	1
10657	19835	1
10668	6665	1
10688	8959	1
10688	13395	1
10688	13396	1
10688	20825	1
10700	268	1
10700	6052	1
10702	2871	1
10702	5026	1
10745	13909	1
10763	25277	1
10767	2342	1
10770	10079	1
10778	20830	1
10782	27687	1
10796	20069	1
10806	2343	1
10806	25426	1
10807	5996	1
10807	17313	1
10807	17490	1
10809	403	1
10809	2755	1
10862	29750	1
10864	15931	1
10943	1714	1
10951	9533	1
10961	16954	1
10962	6646	1
10976	29081	1
11025	19580	1
11025	22993	1
11025	27307	1
11032	10120	1
11040	5040	1
11040	8500	1
11050	16021	1
11060	7010	1
11118	2288	1
11119	31018	1
11130	10341	1
11131	5678	1
11144	18293	1
11144	27386	1
11171	24749	1
11189	24125	1
11191	19782	1
11191	31376	1
11193	1241	1
11193	12560	1
11193	12939	1
11195	8955	1
11240	8390	1
11248	26750	1
11259	8154	1
11259	28793	1
11283	11348	1
11300	28161	1
11300	30645	1
11316	23687	1
11320	2997	1
11323	26203	1
11345	27836	1
11348	11283	1
11409	20016	1
11409	31187	1
11445	357	1
11514	5197	1
11547	2958	1
11637	11793	1
11638	4853	1
11648	20098	1
11703	4122	1
11707	12390	1
11714	8161	1
11714	25760	1
11746	20115	1
11774	1267	1
11793	11637	1
11811	11961	1
11813	3044	1
11832	2213	1
11884	22066	1
11961	11811	1
11972	29409	1
12063	27652	1
12078	22303	1
12151	30702	1
12160	31208	1
12191	27424	1
12243	30348	1
12260	12633	1
12265	1132	1
12265	9223	1
12274	17051	1
12274	17529	1
12274	28174	1
12274	28258	1
12322	18684	1
12343	2012	1
12377	2096	1
12377	12663	1
12378	945	1
12378	4118	1
12390	11707	1
12395	4512	1
12395	17778	1
12400	17778	1
12425	10333	1
12443	13444	1
12515	2626	1
12515	12611	1
12560	1241	1
12560	11193	1
12560	12939	1
12611	2626	1
12611	12515	1
12631	31328	1
12633	12260	1
12663	2096	1
12663	12377	1
12675	25173	1
12693	20980	1
12709	31306	1
12780	23547	1
12783	572	1
12788	4619	1
12788	12867	1
12867	12788	1
12889	9694	1
12892	24893	1
12939	1241	1
12939	11193	1
12939	12560	1
12980	23995	1
12995	13192	1
12998	29702	1
13009	26237	1
13016	4246	1
13058	7598	1
13113	10483	1
13142	9748	1
13142	23491	1
13142	25289	1
13142	25666	1
13142	29310	1
13192	12995	1
13222	6162	1
13230	3257	1
13232	5158	1
13232	9210	1
13232	26419	1
13318	26176	1
13318	28528	1
13344	9963	1
13344	28025	1
13358	905	1
13373	8128	1
13394	13396	1
13395	8959	1
13395	10688	1
13395	13396	1
13395	20825	1
13396	8959	1
13396	10688	1
13396	13394	1
13396	13395	1
13396	20825	1
13444	12443	1
13453	3535	1
13463	6686	1
13542	28518	1
13601	9847	1
13692	1958	1
13692	8478	1
13692	23271	1
13765	6586	1
13766	1704	1
13766	28317	1
13778	24942	1
13798	31231	1
13873	14045	1
13896	1143	1
13896	27034	1
13909	10745	1
13976	17769	1
13976	22272	1
13976	23405	1
13976	30351	1
13984	30432	1
14015	23005	1
14037	17973	1
14045	13873	1
14061	14192	1
14069	21400	1
14069	21514	1
14103	27496	1
14103	30912	1
14180	14228	1
14181	31504	1
14181	31578	1
14192	14061	1
14228	14180	1
14292	9074	1
14292	14441	1
14292	25483	1
14334	7233	1
14341	9777	1
14352	8301	1
14352	9905	1
14354	14838	1
14426	24514	1
14441	14292	1
14441	25483	1
14496	30894	1
14516	28383	1
14518	22733	1
14522	114	1
14522	14671	1
14522	15180	1
14540	15051	1
14550	309	1
14552	1225	1
14552	19591	1
14552	29886	1
14568	14782	1
14588	10203	1
14588	30049	1
14592	23608	1
14594	14643	1
14594	14838	1
14632	9071	1
14643	14594	1
14643	14838	1
14646	3775	1
14646	8301	1
14658	14908	1
14666	1358	1
14671	114	1
14671	14522	1
14671	15180	1
14678	18889	1
14705	14711	1
14711	14705	1
14719	9225	1
14762	3586	1
14765	9292	2
14782	14568	1
14808	514	1
14831	29887	1
14838	14354	1
14838	14594	1
14838	14643	1
14906	8760	1
14908	14658	1
14913	23126	1
14933	884	1
14933	1347	1
14941	6561	1
14985	15045	1
14985	31113	1
15008	26543	1
15033	15306	1
15045	14985	1
15045	31113	1
15051	14540	1
15180	114	1
15180	14522	1
15180	14671	1
15185	1904	1
15188	15264	1
15190	1244	1
15209	105	1
15211	4101	1
15247	1204	1
15256	20496	1
15256	30928	1
15264	15188	1
15285	15598	1
15306	15033	1
15335	15379	1
15362	189	1
15362	31580	1
15379	15335	1
15382	8919	1
15401	15566	1
15409	23034	1
15409	28795	1
15434	3094	1
15434	4876	1
15434	22807	1
15446	25122	1
15473	15588	1
15478	8447	1
15478	8813	1
15509	19335	1
15509	19372	1
15532	22569	1
15547	3782	1
15566	15401	1
15571	18993	1
15571	19346	1
15574	2478	1
15588	15473	1
15588	15764	1
15598	15285	1
15600	23583	1
15600	24566	1
15644	25718	1
15726	20601	1
15732	29281	1
15757	16029	1
15764	15588	1
15767	5587	1
15786	1155	1
15836	19373	1
15836	19628	1
15894	30813	1
15915	25472	1
15915	27308	1
15931	10864	1
16005	2887	1
16005	16973	1
16021	11050	1
16029	15757	1
16038	19425	1
16091	18928	1
16091	26703	1
16101	7399	1
16101	22880	1
16114	7086	1
16116	28906	1
16136	1692	1
16144	2384	1
16144	30712	1
16185	21261	1
16218	7485	1
16285	25911	1
16295	2543	1
16324	19750	1
16339	26541	1
16347	16430	1
16347	31188	1
16352	7901	1
16356	2696	1
16364	9952	1
16364	25703	1
16384	3444	1
16430	16347	1
16430	31188	1
16442	17581	1
16456	16771	1
16464	17160	1
16464	28222	1
16483	22035	1
16505	5789	1
16505	16554	1
16517	30579	1
16519	18097	1
16533	18143	1
16533	19486	1
16543	19580	1
16543	27307	1
16547	5689	1
16547	23124	1
16554	16505	1
16585	27004	1
16589	286	1
16589	9298	1
16589	20107	1
16742	30676	1
16748	5017	1
16754	6631	1
16754	28949	1
16771	16456	1
16771	18180	1
16793	6783	1
16793	17101	1
16801	3627	1
16801	6721	1
16812	24971	1
16822	22347	1
16826	1784	1
16845	27308	1
16857	4722	1
16938	2027	1
16951	7263	1
16951	17529	1
16951	17530	1
16951	26733	1
16951	26963	1
16951	27306	1
16953	6362	1
16953	7819	1
16954	10961	1
16961	2801	1
16973	2887	1
16973	16005	1
17002	17415	1
17029	10203	1
17029	22016	1
17029	31168	1
17044	20075	1
17044	30447	1
17051	12274	1
17051	17529	1
17051	28174	1
17051	28258	1
17069	27180	1
17101	6783	1
17101	16793	1
17115	1906	1
17115	31243	1
17150	7879	1
17160	16464	1
17160	28222	1
17243	6899	1
17243	7312	1
17254	6007	1
17254	31383	1
17260	22834	1
17291	17754	1
17291	17945	1
17313	5996	1
17313	10807	1
17313	17490	1
17330	23672	1
17367	28213	1
17415	17002	1
17444	7201	1
17444	25517	1
17445	23559	1
17445	26328	1
17490	5996	1
17490	10807	1
17490	17313	1
17497	19777	1
17520	31489	1
17528	6362	1
17528	19651	1
17529	7263	1
17529	12274	1
17529	16951	1
17529	17051	1
17529	17530	1
17529	26733	1
17529	26963	1
17529	27306	1
17529	28174	1
17529	28258	1
17530	7263	1
17530	16951	1
17530	17529	1
17530	26733	1
17530	26963	1
17530	27306	1
17581	16442	1
17581	27206	1
17587	31328	1
17600	10554	1
17670	25350	1
17690	2528	1
17690	9167	1
17690	9168	1
17707	7768	1
17754	17291	1
17754	17945	1
17764	2808	1
17769	13976	1
17769	22272	1
17769	23405	1
17769	30351	1
17775	17803	2
17775	22738	1
17778	4512	1
17778	12395	1
17778	12400	1
17791	28999	1
17797	27402	1
17803	17775	2
17803	22738	2
17844	555	1
17882	2768	1
17897	28244	1
17940	19767	1
17945	17291	1
17945	17754	1
17955	23683	1
17957	30826	1
17973	14037	1
17986	23652	1
17996	27960	1
17999	10008	1
17999	31230	1
18049	27404	1
18058	27098	1
18068	4541	1
18068	23653	1
18068	28610	1
18068	28697	1
18079	20810	1
18097	16519	1
18137	10287	1
18143	16533	1
18143	19486	1
18144	6708	1
18144	20852	1
18156	30249	1
18162	4014	1
18162	8012	2
18162	18195	1
18180	16771	1
18195	8012	1
18195	18162	1
18195	31032	1
18215	25097	1
18222	8929	1
18228	28810	1
18238	31025	1
18241	3963	1
18241	22740	1
18260	20852	1
18288	5998	1
18288	21604	1
18293	11144	1
18293	27386	1
18363	21910	2
18374	5355	1
18374	19038	1
18374	19241	1
18374	25073	1
18396	19177	1
18396	25134	1
18396	31648	1
18505	18687	1
18520	24151	1
18533	20523	1
18577	19203	1
18577	22527	1
18577	29216	1
18587	6308	1
18591	9767	1
18651	18723	1
18654	19676	1
18684	12322	1
18687	18505	1
18723	18651	1
18808	10585	1
18813	479	1
18871	9931	1
18889	14678	1
18912	23340	1
18925	31229	1
18928	16091	1
18928	26703	1
18993	15571	1
18993	19346	1
19038	5355	1
19038	18374	1
19038	19241	1
19038	25073	1
19043	19778	1
19050	5920	1
19050	20315	1
19063	22504	1
19072	19699	1
19083	28252	1
19149	30754	1
19152	22636	1
19152	26989	1
19177	18396	1
19203	18577	1
19203	22527	1
19203	29216	2
19206	455	1
19206	1900	1
19234	1467	1
19234	22386	1
19241	5355	1
19241	18374	1
19241	19038	1
19241	25073	1
19318	8595	1
19335	15509	1
19335	19372	1
19346	15571	1
19346	18993	1
19364	27199	1
19372	15509	1
19372	19335	1
19373	15836	1
19373	19628	1
19389	19438	1
19389	19520	1
19389	24147	1
19389	31713	1
19423	19464	1
19425	16038	1
19438	19389	1
19438	19520	1
19438	24147	1
19438	31713	1
19464	19423	1
19484	2634	1
19486	16533	1
19486	18143	1
19495	28298	1
19496	27285	1
19506	869	1
19520	19389	1
19520	19438	1
19520	24147	1
19520	31713	1
19531	8817	1
19533	22938	1
19533	23562	1
19565	28619	1
19573	10423	1
19573	30175	1
19580	2178	1
19580	6967	1
19580	10151	1
19580	11025	1
19580	16543	1
19580	22993	1
19580	27307	2
19591	1225	1
19591	14552	1
19591	29886	1
19628	15836	1
19628	19373	1
19628	23498	1
19634	9894	1
19642	9795	1
19642	30590	1
19645	30341	1
19651	6362	1
19651	17528	1
19664	28497	1
19675	20278	1
19676	18654	1
19676	24390	1
19699	19072	1
19704	1493	1
19719	9671	1
19724	27622	1
19741	9976	1
19750	16324	1
19767	17940	1
19777	17497	1
19778	19043	1
19782	11191	1
19782	31376	1
19797	8035	1
19835	10657	1
19836	23417	1
19854	8971	1
19863	21099	1
19867	26000	1
19879	385	1
19885	23167	1
19910	28320	1
19915	4210	1
19915	21235	1
19979	31639	1
19980	24422	1
20000	21237	1
20007	31606	1
20008	27835	1
20016	11409	1
20016	31187	1
20063	30990	1
20066	24802	1
20069	10796	1
20075	17044	1
20075	30447	1
20098	11648	1
20107	286	1
20107	9298	2
20107	16589	1
20107	23229	1
20107	31188	1
20115	11746	1
20139	2167	1
20139	10408	1
20139	20164	1
20150	1264	1
20150	7923	1
20150	8582	1
20159	29032	1
20164	2167	1
20164	10408	1
20164	20139	1
20201	10101	1
20211	29080	1
20220	29305	1
20225	26953	1
20232	7068	1
20232	20234	1
20234	7068	1
20234	20232	1
20278	19675	1
20283	31653	1
20315	5920	1
20315	19050	1
20317	5850	1
20345	21392	1
20369	31673	1
20383	31416	1
20433	9180	1
20443	8814	1
20443	22953	1
20496	15256	1
20523	18533	1
20532	29122	1
20540	31169	1
20560	7504	1
20571	24242	1
20572	21268	1
20574	475	1
20579	6800	1
20601	15726	1
20604	3895	1
20604	10154	1
20604	20940	1
20635	31519	1
20696	4476	1
20696	6774	1
20696	28373	1
20703	29020	1
20703	29021	1
20712	6682	1
20732	2782	1
20740	23494	1
20780	22000	1
20784	20809	1
20788	23598	1
20807	27986	1
20809	20784	1
20810	18079	1
20810	27930	1
20825	8959	1
20825	10688	1
20825	13395	1
20825	13396	1
20826	2482	1
20830	10778	1
20841	2237	1
20841	28254	1
20849	25179	1
20852	6708	1
20852	18144	1
20852	18260	1
20922	5261	1
20933	21249	1
20940	3895	1
20940	10154	1
20940	20604	1
20946	25576	1
20956	3580	1
20956	9097	1
20956	21191	1
20956	22921	1
20980	12693	1
20992	31334	1
21018	26062	1
21037	21450	1
21072	26881	1
21099	7645	1
21099	19863	1
21105	6130	1
21111	23070	1
21122	22946	1
21136	7233	1
21136	9780	1
21141	21145	1
21145	21141	1
21172	4373	1
21191	3580	1
21191	9097	1
21191	20956	1
21191	22921	1
21196	24157	1
21199	1816	1
21199	7414	1
21199	26732	1
21200	24528	1
21200	28457	1
21203	24087	1
21204	5984	1
21235	3429	1
21235	4210	1
21235	19915	1
21237	20000	1
21238	21258	1
21238	21323	1
21238	25065	1
21249	20933	1
21258	21238	1
21258	21323	1
21258	30975	1
21261	16185	1
21268	20572	1
21307	21308	1
21307	21408	1
21307	31483	1
21308	21307	1
21308	21408	1
21308	31483	1
21323	21238	1
21323	21258	1
21342	8250	1
21343	30272	1
21351	30844	1
21375	21869	1
21392	20345	1
21400	14069	1
21400	21514	1
21407	30976	1
21408	21307	1
21408	21308	1
21408	31483	1
21432	7224	1
21436	30669	1
21448	25342	1
21450	21037	1
21466	22743	1
21501	9904	1
21504	23252	1
21504	30910	1
21513	2934	1
21514	14069	1
21514	21400	1
21514	21515	1
21515	21514	1
21564	9533	1
21569	991	1
21569	5907	1
21569	28619	1
21604	5998	1
21604	18288	1
21604	31447	1
21623	27920	1
21646	4528	1
21658	7305	1
21681	1042	1
21712	2936	1
21752	22802	1
21752	23195	1
21752	27001	1
21752	27189	1
21752	27253	1
21770	29190	1
21811	31395	1
21832	23218	1
21850	24515	1
21869	21375	1
21910	18363	2
21982	1569	1
21982	27495	1
22000	20780	1
22012	3337	1
22015	2771	1
22016	10203	1
22016	17029	1
22016	31168	1
22019	10226	1
22035	16483	1
22066	11884	1
22069	10358	1
22071	3732	1
22072	30893	1
22075	30095	1
22089	31684	1
22096	23363	1
22096	26918	1
22187	29427	1
22200	26684	1
22213	28981	2
22220	8580	1
22268	2848	1
22272	13976	1
22272	17769	1
22272	23405	1
22272	30351	1
22287	31482	1
22293	27110	1
22303	12078	1
22347	16822	1
22349	6970	1
22354	22420	1
22386	1467	1
22386	19234	1
22397	9161	1
22417	8146	1
22417	22879	1
22417	30199	1
22420	22354	1
22485	23401	1
22504	19063	1
22516	30552	1
22527	18577	1
22527	19203	1
22527	29216	1
22530	24415	2
22530	30706	1
22530	31700	2
22542	28683	1
22544	31234	1
22569	15532	1
22571	31234	1
22624	8273	1
22624	23227	1
22636	19152	1
22673	23100	1
22692	3593	1
22733	14518	1
22738	17775	1
22738	17803	2
22739	24419	1
22740	18241	1
22743	21466	1
22801	7880	1
22801	23195	1
22801	27001	1
22801	27253	1
22802	21752	1
22802	23195	1
22802	27001	1
22802	27189	1
22802	27253	1
22807	3094	1
22807	4876	1
22807	15434	1
22808	23227	1
22812	7576	1
22834	17260	1
22845	28265	1
22879	8146	1
22879	22417	1
22879	30199	1
22880	7399	1
22880	16101	1
22881	31313	1
22911	7319	1
22921	3580	1
22921	9097	1
22921	20956	1
22921	21191	1
22938	19533	1
22938	23562	1
22946	21122	1
22948	1169	1
22953	8814	1
22953	20443	1
22969	2371	1
22974	9523	1
22981	1489	1
22993	11025	1
22993	19580	1
22993	27307	1
23004	9339	1
23005	14015	1
23034	15409	1
23034	28795	1
23052	24097	1
23065	23527	1
23065	26904	1
23070	21111	1
23080	9817	1
23100	22673	1
23102	24883	1
23112	2011	1
23113	23276	1
23124	5689	1
23124	16547	1
23126	14913	1
23138	30942	1
23148	4603	1
23160	28537	1
23163	5647	1
23163	26420	1
23163	28259	1
23167	19885	1
23175	333	1
